instituicao,edicao,candidatura_id,cenario_teste,membro_id,relacao,idade,ocupacao,categoria_documental,tipo_documento,regra_aplicabilidade,obrigatoriedade,arquivo_id,status_documento,competencia,valor_declarado,valor_extraido,confianca_extracao,pendencia_esperada,revisao_humana_esperada,nivel_confirmacao_fonte
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0033,residencia_ilegivel,MAR-SYN-0033-M2,responsavel,63,mei,residencia,comprovante_endereco,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000260,ilegivel,2025-10,nao_se_aplica,nao_se_aplica,0.28,solicitar_arquivo_legivel,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0033,residencia_ilegivel,MAR-SYN-0033-M2,responsavel,63,mei,moradia,iptu_ou_irpf,moradia_propria,a_validar,MAR-DOC-000261,ok,2025-10,1350.00,1350.00,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0033,residencia_ilegivel,MAR-SYN-0033-M2,responsavel,63,mei,renda,dasn_simei,comprovacao_de_renda_detalhada_no_anexo,a_validar,MAR-DOC-000262,ok,2025-08|2025-09|2025-10,1771.00,1771.00,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0033,residencia_ilegivel,MAR-SYN-0033-M2,responsavel,63,mei,tributario,irpf_ou_comprovacao_de_nao_declaracao,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000263,ok,ultimo_exercicio,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0033,residencia_ilegivel,MAR-SYN-0033-M2,responsavel,63,mei,cadastro_social,folha_resumo_cadunico,criterio_oficial_documento_exato_a_validar,preferencial,MAR-DOC-000264,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0034,periodo_de_renda_incompleto,MAR-SYN-0034-M1,candidato,16,estudante,inscricao,formulario_avaliacao_socioeconomica,todo_candidato,obrigatorio,MAR-DOC-000265,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0034,periodo_de_renda_incompleto,MAR-SYN-0034-M1,candidato,16,estudante,identificacao,certidao_ou_rg_candidato,documentos_do_candidato_detalhados_no_anexo,a_validar,MAR-DOC-000266,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0034,periodo_de_renda_incompleto,MAR-SYN-0034-M2,responsavel,64,aposentado,identificacao,rg_cpf_adulto,documentos_do_grupo_detalhados_no_anexo,a_validar,MAR-DOC-000267,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0034,periodo_de_renda_incompleto,MAR-SYN-0034-M2,responsavel,64,aposentado,residencia,comprovante_endereco,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000268,ok,2025-10,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0034,periodo_de_renda_incompleto,MAR-SYN-0034-M2,responsavel,64,aposentado,moradia,contrato_e_recibo_aluguel,moradia_alugada,a_validar,MAR-DOC-000269,ok,2025-10,1350.00,1350.00,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0034,periodo_de_renda_incompleto,MAR-SYN-0034-M2,responsavel,64,aposentado,renda,extrato_beneficio_previdenciario,comprovacao_de_renda_detalhada_no_anexo,a_validar,MAR-DOC-000270,periodo_incompleto,2025-08|2025-09|2025-10,1908.00,1908.00,0.89,solicitar_competencias_ausentes,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0034,periodo_de_renda_incompleto,MAR-SYN-0034-M2,responsavel,64,aposentado,tributario,irpf_ou_comprovacao_de_nao_declaracao,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000271,ok,ultimo_exercicio,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0034,periodo_de_renda_incompleto,MAR-SYN-0034-M2,responsavel,64,aposentado,cadastro_social,folha_resumo_cadunico,criterio_oficial_documento_exato_a_validar,preferencial,MAR-DOC-000272,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0035,renda_declarada_divergente,MAR-SYN-0035-M1,candidato,17,estudante,inscricao,formulario_avaliacao_socioeconomica,todo_candidato,obrigatorio,MAR-DOC-000273,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0035,renda_declarada_divergente,MAR-SYN-0035-M1,candidato,17,estudante,identificacao,certidao_ou_rg_candidato,documentos_do_candidato_detalhados_no_anexo,a_validar,MAR-DOC-000274,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0035,renda_declarada_divergente,MAR-SYN-0035-M2,responsavel,30,desempregado,identificacao,rg_cpf_adulto,documentos_do_grupo_detalhados_no_anexo,a_validar,MAR-DOC-000275,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0035,renda_declarada_divergente,MAR-SYN-0035-M2,responsavel,30,desempregado,residencia,comprovante_endereco,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000276,ok,2025-10,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0035,renda_declarada_divergente,MAR-SYN-0035-M2,responsavel,30,desempregado,moradia,comprovante_financiamento,moradia_financiada,a_validar,MAR-DOC-000277,ok,2025-10,1350.00,1350.00,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0035,renda_declarada_divergente,MAR-SYN-0035-M2,responsavel,30,desempregado,renda,declaracao_sem_renda_e_cnis,comprovacao_de_renda_detalhada_no_anexo,a_validar,MAR-DOC-000278,divergente,2025-08|2025-09|2025-10,2045.00,2695.00,0.93,comparar_declaracao_e_documento,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0035,renda_declarada_divergente,MAR-SYN-0035-M2,responsavel,30,desempregado,tributario,irpf_ou_comprovacao_de_nao_declaracao,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000279,ok,ultimo_exercicio,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0035,renda_declarada_divergente,MAR-SYN-0035-M2,responsavel,30,desempregado,cadastro_social,folha_resumo_cadunico,criterio_oficial_documento_exato_a_validar,preferencial,MAR-DOC-000280,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0036,cadunico_desatualizado,MAR-SYN-0036-M1,candidato,6,estudante,inscricao,formulario_avaliacao_socioeconomica,todo_candidato,obrigatorio,MAR-DOC-000281,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0036,cadunico_desatualizado,MAR-SYN-0036-M1,candidato,6,estudante,identificacao,certidao_ou_rg_candidato,documentos_do_candidato_detalhados_no_anexo,a_validar,MAR-DOC-000282,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0036,cadunico_desatualizado,MAR-SYN-0036-M2,responsavel,31,assalariado,identificacao,rg_cpf_adulto,documentos_do_grupo_detalhados_no_anexo,a_validar,MAR-DOC-000283,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0036,cadunico_desatualizado,MAR-SYN-0036-M2,responsavel,31,assalariado,residencia,comprovante_endereco,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000284,ok,2025-10,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0036,cadunico_desatualizado,MAR-SYN-0036-M2,responsavel,31,assalariado,moradia,declaracao_imovel_cedido,moradia_cedida,a_validar,MAR-DOC-000285,ok,2025-10,1350.00,1350.00,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0036,cadunico_desatualizado,MAR-SYN-0036-M2,responsavel,31,assalariado,renda,contracheques,comprovacao_de_renda_detalhada_no_anexo,a_validar,MAR-DOC-000286,ok,2025-08|2025-09|2025-10,2182.00,2182.00,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0036,cadunico_desatualizado,MAR-SYN-0036-M2,responsavel,31,assalariado,tributario,irpf_ou_comprovacao_de_nao_declaracao,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000287,ok,ultimo_exercicio,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0036,cadunico_desatualizado,MAR-SYN-0036-M2,responsavel,31,assalariado,cadastro_social,folha_resumo_cadunico,criterio_oficial_documento_exato_a_validar,preferencial,MAR-DOC-000288,desatualizado,atual,nao_se_aplica,nao_se_aplica,0.95,solicitar_documento_atualizado,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0037,dossie_presente,MAR-SYN-0037-M1,candidato,7,estudante,inscricao,formulario_avaliacao_socioeconomica,todo_candidato,obrigatorio,MAR-DOC-000289,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0037,dossie_presente,MAR-SYN-0037-M1,candidato,7,estudante,identificacao,certidao_ou_rg_candidato,documentos_do_candidato_detalhados_no_anexo,a_validar,MAR-DOC-000290,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0037,dossie_presente,MAR-SYN-0037-M2,responsavel,32,trabalhador_informal,identificacao,rg_cpf_adulto,documentos_do_grupo_detalhados_no_anexo,a_validar,MAR-DOC-000291,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0037,dossie_presente,MAR-SYN-0037-M2,responsavel,32,trabalhador_informal,residencia,comprovante_endereco,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000292,ok,2025-10,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0037,dossie_presente,MAR-SYN-0037-M2,responsavel,32,trabalhador_informal,moradia,iptu_ou_irpf,moradia_propria,a_validar,MAR-DOC-000293,ok,2025-10,1350.00,1350.00,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0037,dossie_presente,MAR-SYN-0037-M2,responsavel,32,trabalhador_informal,renda,declaracao_atividade_remunerada,comprovacao_de_renda_detalhada_no_anexo,a_validar,MAR-DOC-000294,ok,2025-08|2025-09|2025-10,2319.00,2319.00,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0037,dossie_presente,MAR-SYN-0037-M2,responsavel,32,trabalhador_informal,tributario,irpf_ou_comprovacao_de_nao_declaracao,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000295,ok,ultimo_exercicio,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0037,dossie_presente,MAR-SYN-0037-M2,responsavel,32,trabalhador_informal,cadastro_social,folha_resumo_cadunico,criterio_oficial_documento_exato_a_validar,preferencial,MAR-DOC-000296,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0038,comprovante_renda_faltante,MAR-SYN-0038-M1,candidato,8,estudante,inscricao,formulario_avaliacao_socioeconomica,todo_candidato,obrigatorio,MAR-DOC-000297,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0038,comprovante_renda_faltante,MAR-SYN-0038-M1,candidato,8,estudante,identificacao,certidao_ou_rg_candidato,documentos_do_candidato_detalhados_no_anexo,a_validar,MAR-DOC-000298,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0038,comprovante_renda_faltante,MAR-SYN-0038-M2,responsavel,33,mei,identificacao,rg_cpf_adulto,documentos_do_grupo_detalhados_no_anexo,a_validar,MAR-DOC-000299,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0038,comprovante_renda_faltante,MAR-SYN-0038-M2,responsavel,33,mei,residencia,comprovante_endereco,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000300,ok,2025-10,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0038,comprovante_renda_faltante,MAR-SYN-0038-M2,responsavel,33,mei,moradia,contrato_e_recibo_aluguel,moradia_alugada,a_validar,MAR-DOC-000301,ok,2025-10,1350.00,1350.00,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0038,comprovante_renda_faltante,MAR-SYN-0038-M2,responsavel,33,mei,renda,dasn_simei,comprovacao_de_renda_detalhada_no_anexo,a_validar,ausente,faltante,2025-08|2025-09|2025-10,2456.00,nao_extraido,0.00,solicitar_documento_faltante,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0038,comprovante_renda_faltante,MAR-SYN-0038-M2,responsavel,33,mei,tributario,irpf_ou_comprovacao_de_nao_declaracao,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000303,ok,ultimo_exercicio,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0038,comprovante_renda_faltante,MAR-SYN-0038-M2,responsavel,33,mei,cadastro_social,folha_resumo_cadunico,criterio_oficial_documento_exato_a_validar,preferencial,MAR-DOC-000304,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0039,residencia_ilegivel,MAR-SYN-0039-M1,candidato,9,estudante,inscricao,formulario_avaliacao_socioeconomica,todo_candidato,obrigatorio,MAR-DOC-000305,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0039,residencia_ilegivel,MAR-SYN-0039-M1,candidato,9,estudante,identificacao,certidao_ou_rg_candidato,documentos_do_candidato_detalhados_no_anexo,a_validar,MAR-DOC-000306,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0039,residencia_ilegivel,MAR-SYN-0039-M2,responsavel,34,aposentado,identificacao,rg_cpf_adulto,documentos_do_grupo_detalhados_no_anexo,a_validar,MAR-DOC-000307,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0039,residencia_ilegivel,MAR-SYN-0039-M2,responsavel,34,aposentado,residencia,comprovante_endereco,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000308,ilegivel,2025-10,nao_se_aplica,nao_se_aplica,0.28,solicitar_arquivo_legivel,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0039,residencia_ilegivel,MAR-SYN-0039-M2,responsavel,34,aposentado,moradia,comprovante_financiamento,moradia_financiada,a_validar,MAR-DOC-000309,ok,2025-10,1350.00,1350.00,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0039,residencia_ilegivel,MAR-SYN-0039-M2,responsavel,34,aposentado,renda,extrato_beneficio_previdenciario,comprovacao_de_renda_detalhada_no_anexo,a_validar,MAR-DOC-000310,ok,2025-08|2025-09|2025-10,2593.00,2593.00,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0039,residencia_ilegivel,MAR-SYN-0039-M2,responsavel,34,aposentado,tributario,irpf_ou_comprovacao_de_nao_declaracao,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000311,ok,ultimo_exercicio,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0039,residencia_ilegivel,MAR-SYN-0039-M2,responsavel,34,aposentado,cadastro_social,folha_resumo_cadunico,criterio_oficial_documento_exato_a_validar,preferencial,MAR-DOC-000312,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0040,periodo_de_renda_incompleto,MAR-SYN-0040-M1,candidato,10,estudante,inscricao,formulario_avaliacao_socioeconomica,todo_candidato,obrigatorio,MAR-DOC-000313,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0040,periodo_de_renda_incompleto,MAR-SYN-0040-M1,candidato,10,estudante,identificacao,certidao_ou_rg_candidato,documentos_do_candidato_detalhados_no_anexo,a_validar,MAR-DOC-000314,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0040,periodo_de_renda_incompleto,MAR-SYN-0040-M2,responsavel,35,desempregado,identificacao,rg_cpf_adulto,documentos_do_grupo_detalhados_no_anexo,a_validar,MAR-DOC-000315,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0040,periodo_de_renda_incompleto,MAR-SYN-0040-M2,responsavel,35,desempregado,residencia,comprovante_endereco,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000316,ok,2025-10,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0040,periodo_de_renda_incompleto,MAR-SYN-0040-M2,responsavel,35,desempregado,moradia,declaracao_imovel_cedido,moradia_cedida,a_validar,MAR-DOC-000317,ok,2025-10,1350.00,1350.00,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0040,periodo_de_renda_incompleto,MAR-SYN-0040-M2,responsavel,35,desempregado,renda,declaracao_sem_renda_e_cnis,comprovacao_de_renda_detalhada_no_anexo,a_validar,MAR-DOC-000318,periodo_incompleto,2025-08|2025-09|2025-10,2730.00,2730.00,0.89,solicitar_competencias_ausentes,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0040,periodo_de_renda_incompleto,MAR-SYN-0040-M2,responsavel,35,desempregado,tributario,irpf_ou_comprovacao_de_nao_declaracao,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000319,ok,ultimo_exercicio,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0040,periodo_de_renda_incompleto,MAR-SYN-0040-M2,responsavel,35,desempregado,cadastro_social,folha_resumo_cadunico,criterio_oficial_documento_exato_a_validar,preferencial,MAR-DOC-000320,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0041,renda_declarada_divergente,MAR-SYN-0041-M1,candidato,11,estudante,inscricao,formulario_avaliacao_socioeconomica,todo_candidato,obrigatorio,MAR-DOC-000321,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0041,renda_declarada_divergente,MAR-SYN-0041-M1,candidato,11,estudante,identificacao,certidao_ou_rg_candidato,documentos_do_candidato_detalhados_no_anexo,a_validar,MAR-DOC-000322,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0041,renda_declarada_divergente,MAR-SYN-0041-M2,responsavel,36,assalariado,identificacao,rg_cpf_adulto,documentos_do_grupo_detalhados_no_anexo,a_validar,MAR-DOC-000323,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0041,renda_declarada_divergente,MAR-SYN-0041-M2,responsavel,36,assalariado,residencia,comprovante_endereco,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000324,ok,2025-10,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0041,renda_declarada_divergente,MAR-SYN-0041-M2,responsavel,36,assalariado,moradia,iptu_ou_irpf,moradia_propria,a_validar,MAR-DOC-000325,ok,2025-10,1350.00,1350.00,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0041,renda_declarada_divergente,MAR-SYN-0041-M2,responsavel,36,assalariado,renda,contracheques,comprovacao_de_renda_detalhada_no_anexo,a_validar,MAR-DOC-000326,divergente,2025-08|2025-09|2025-10,2867.00,3517.00,0.93,comparar_declaracao_e_documento,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0041,renda_declarada_divergente,MAR-SYN-0041-M2,responsavel,36,assalariado,tributario,irpf_ou_comprovacao_de_nao_declaracao,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000327,ok,ultimo_exercicio,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0041,renda_declarada_divergente,MAR-SYN-0041-M2,responsavel,36,assalariado,cadastro_social,folha_resumo_cadunico,criterio_oficial_documento_exato_a_validar,preferencial,MAR-DOC-000328,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0042,cadunico_desatualizado,MAR-SYN-0042-M1,candidato,12,estudante,inscricao,formulario_avaliacao_socioeconomica,todo_candidato,obrigatorio,MAR-DOC-000329,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0042,cadunico_desatualizado,MAR-SYN-0042-M1,candidato,12,estudante,identificacao,certidao_ou_rg_candidato,documentos_do_candidato_detalhados_no_anexo,a_validar,MAR-DOC-000330,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0042,cadunico_desatualizado,MAR-SYN-0042-M2,responsavel,37,trabalhador_informal,identificacao,rg_cpf_adulto,documentos_do_grupo_detalhados_no_anexo,a_validar,MAR-DOC-000331,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0042,cadunico_desatualizado,MAR-SYN-0042-M2,responsavel,37,trabalhador_informal,residencia,comprovante_endereco,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000332,ok,2025-10,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0042,cadunico_desatualizado,MAR-SYN-0042-M2,responsavel,37,trabalhador_informal,moradia,contrato_e_recibo_aluguel,moradia_alugada,a_validar,MAR-DOC-000333,ok,2025-10,1350.00,1350.00,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0042,cadunico_desatualizado,MAR-SYN-0042-M2,responsavel,37,trabalhador_informal,renda,declaracao_atividade_remunerada,comprovacao_de_renda_detalhada_no_anexo,a_validar,MAR-DOC-000334,ok,2025-08|2025-09|2025-10,3004.00,3004.00,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0042,cadunico_desatualizado,MAR-SYN-0042-M2,responsavel,37,trabalhador_informal,tributario,irpf_ou_comprovacao_de_nao_declaracao,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000335,ok,ultimo_exercicio,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0042,cadunico_desatualizado,MAR-SYN-0042-M2,responsavel,37,trabalhador_informal,cadastro_social,folha_resumo_cadunico,criterio_oficial_documento_exato_a_validar,preferencial,MAR-DOC-000336,desatualizado,atual,nao_se_aplica,nao_se_aplica,0.95,solicitar_documento_atualizado,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0043,dossie_presente,MAR-SYN-0043-M1,candidato,13,estudante,inscricao,formulario_avaliacao_socioeconomica,todo_candidato,obrigatorio,MAR-DOC-000337,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0043,dossie_presente,MAR-SYN-0043-M1,candidato,13,estudante,identificacao,certidao_ou_rg_candidato,documentos_do_candidato_detalhados_no_anexo,a_validar,MAR-DOC-000338,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0043,dossie_presente,MAR-SYN-0043-M2,responsavel,38,mei,identificacao,rg_cpf_adulto,documentos_do_grupo_detalhados_no_anexo,a_validar,MAR-DOC-000339,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0043,dossie_presente,MAR-SYN-0043-M2,responsavel,38,mei,residencia,comprovante_endereco,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000340,ok,2025-10,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0043,dossie_presente,MAR-SYN-0043-M2,responsavel,38,mei,moradia,comprovante_financiamento,moradia_financiada,a_validar,MAR-DOC-000341,ok,2025-10,1350.00,1350.00,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0043,dossie_presente,MAR-SYN-0043-M2,responsavel,38,mei,renda,dasn_simei,comprovacao_de_renda_detalhada_no_anexo,a_validar,MAR-DOC-000342,ok,2025-08|2025-09|2025-10,3141.00,3141.00,0.97,nenhuma,sim,parcial
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0043,dossie_presente,MAR-SYN-0043-M2,responsavel,38,mei,tributario,irpf_ou_comprovacao_de_nao_declaracao,indicado_na_pesquisa_de_partida,a_validar,MAR-DOC-000343,ok,ultimo_exercicio,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
marista_dom_silverio,bolsa_social_2026,MAR-SYN-0043,dossie_presente,MAR-SYN-0043-M2,responsavel,38,mei,cadastro_social,folha_resumo_cadunico,criterio_oficial_documento_exato_a_validar,preferencial,MAR-DOC-000344,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
