instituicao,edicao,candidatura_id,cenario_teste,membro_id,relacao,idade,ocupacao,categoria_documental,tipo_documento,regra_aplicabilidade,obrigatoriedade,arquivo_id,status_documento,competencia,valor_declarado,valor_extraido,confianca_extracao,pendencia_esperada,revisao_humana_esperada,nivel_confirmacao_fonte
inteli,graduacao_2026,INT-SYN-0026,documento_faltante,INT-SYN-0026-M2,responsavel,60,trabalhador_informal,renda,declaracao_trabalho_informal,renda_trabalhador_informal,condicional,ausente,faltante,2025-07|2025-08|2025-09,5012.00,nao_extraido,0.00,solicitar_documento_faltante,sim,confirmado
inteli,graduacao_2026,INT-SYN-0026,documento_faltante,INT-SYN-0026-M2,responsavel,60,trabalhador_informal,renda,comprovante_ou_declaracao_pensao,recebe_pensao,condicional,INT-DOC-000260,ok,media_2025-07_a_2025-09,420.00,420.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0027,arquivo_ilegivel,INT-SYN-0027-M1,candidato,20,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000261,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0027,arquivo_ilegivel,INT-SYN-0027-M2,responsavel,61,mei,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000262,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0027,arquivo_ilegivel,INT-SYN-0027-M2,responsavel,61,mei,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000263,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0027,arquivo_ilegivel,INT-SYN-0027-M2,responsavel,61,mei,moradia,comprovante_financiamento_ultimo_mes,moradia_financiada,condicional,INT-DOC-000264,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0027,arquivo_ilegivel,INT-SYN-0027-M2,responsavel,61,mei,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000265,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0027,arquivo_ilegivel,INT-SYN-0027-M2,responsavel,61,mei,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000266,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0027,arquivo_ilegivel,INT-SYN-0027-M2,responsavel,61,mei,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000267,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0027,arquivo_ilegivel,INT-SYN-0027-M2,responsavel,61,mei,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000268,ilegivel,2025-07|2025-08|2025-09,5149.00,nao_extraido,0.28,solicitar_arquivo_legivel,sim,confirmado
inteli,graduacao_2026,INT-SYN-0027,arquivo_ilegivel,INT-SYN-0027-M2,responsavel,61,mei,renda,comprovante_mei_e_dasn_simei,renda_mei,condicional,INT-DOC-000269,ok,2025-07|2025-08|2025-09,5149.00,5149.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0027,arquivo_ilegivel,INT-SYN-0027-M2,responsavel,61,mei,gastos,comprovantes_saude,gasto_de_saude_declarado,condicional,INT-DOC-000270,ok,media_2025-07_a_2025-09,560.00,560.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0028,periodo_incompleto,INT-SYN-0028-M1,candidato,21,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000271,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0028,periodo_incompleto,INT-SYN-0028-M2,responsavel,34,aposentado,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000272,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0028,periodo_incompleto,INT-SYN-0028-M2,responsavel,34,aposentado,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000273,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0028,periodo_incompleto,INT-SYN-0028-M2,responsavel,34,aposentado,moradia,declaracao_cessao_imovel,moradia_cedida,condicional,INT-DOC-000274,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0028,periodo_incompleto,INT-SYN-0028-M2,responsavel,34,aposentado,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000275,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0028,periodo_incompleto,INT-SYN-0028-M2,responsavel,34,aposentado,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000276,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0028,periodo_incompleto,INT-SYN-0028-M2,responsavel,34,aposentado,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000277,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0028,periodo_incompleto,INT-SYN-0028-M2,responsavel,34,aposentado,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000278,periodo_incompleto,2025-07|2025-08|2025-09,5286.00,5286.00,0.89,solicitar_competencias_ausentes,sim,confirmado
inteli,graduacao_2026,INT-SYN-0028,periodo_incompleto,INT-SYN-0028-M2,responsavel,34,aposentado,renda,extrato_beneficio_3_meses,renda_aposentado,condicional,INT-DOC-000279,ok,2025-07|2025-08|2025-09,5286.00,5286.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0028,periodo_incompleto,INT-SYN-0028-M2,responsavel,34,aposentado,gastos,comprovantes_educacao,gasto_de_educacao_declarado,condicional,INT-DOC-000280,ok,media_2025-07_a_2025-09,250.00,250.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0029,valor_divergente,INT-SYN-0029-M1,candidato,22,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000281,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0029,valor_divergente,INT-SYN-0029-M2,responsavel,35,desempregado,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000282,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0029,valor_divergente,INT-SYN-0029-M2,responsavel,35,desempregado,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000283,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0029,valor_divergente,INT-SYN-0029-M2,responsavel,35,desempregado,moradia,irpf_ou_iptu,moradia_propria,condicional,INT-DOC-000284,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0029,valor_divergente,INT-SYN-0029-M2,responsavel,35,desempregado,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000285,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0029,valor_divergente,INT-SYN-0029-M2,responsavel,35,desempregado,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000286,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0029,valor_divergente,INT-SYN-0029-M2,responsavel,35,desempregado,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000287,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0029,valor_divergente,INT-SYN-0029-M2,responsavel,35,desempregado,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000288,divergente,2025-07|2025-08|2025-09,5423.00,6073.00,0.93,comparar_declaracao_e_documento,sim,confirmado
inteli,graduacao_2026,INT-SYN-0029,valor_divergente,INT-SYN-0029-M2,responsavel,35,desempregado,renda,rescisao_fgts_ou_declaracao_inatividade,renda_desempregado,condicional,INT-DOC-000289,ok,2025-07|2025-08|2025-09,5423.00,5423.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0029,valor_divergente,INT-SYN-0029-M2,responsavel,35,desempregado,patrimonio,crlv_ou_renavam,grupo_possui_veiculo,condicional,INT-DOC-000290,ok,media_2025-07_a_2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0030,documento_desatualizado,INT-SYN-0030-M1,candidato,23,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000291,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0030,documento_desatualizado,INT-SYN-0030-M2,responsavel,36,autonomo,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000292,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0030,documento_desatualizado,INT-SYN-0030-M2,responsavel,36,autonomo,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000293,desatualizado,2025-09,nao_se_aplica,nao_se_aplica,0.95,solicitar_documento_atualizado,sim,confirmado
inteli,graduacao_2026,INT-SYN-0030,documento_desatualizado,INT-SYN-0030-M2,responsavel,36,autonomo,moradia,comprovante_aluguel_ultimo_mes,moradia_alugada,condicional,INT-DOC-000294,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0030,documento_desatualizado,INT-SYN-0030-M2,responsavel,36,autonomo,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000295,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0030,documento_desatualizado,INT-SYN-0030-M2,responsavel,36,autonomo,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000296,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0030,documento_desatualizado,INT-SYN-0030-M2,responsavel,36,autonomo,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000297,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0030,documento_desatualizado,INT-SYN-0030-M2,responsavel,36,autonomo,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000298,ok,2025-07|2025-08|2025-09,5560.00,5560.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0030,documento_desatualizado,INT-SYN-0030-M2,responsavel,36,autonomo,renda,dasn_simei_ou_decore,renda_autonomo,condicional,INT-DOC-000299,ok,2025-07|2025-08|2025-09,5560.00,5560.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0030,documento_desatualizado,INT-SYN-0030-M2,responsavel,36,autonomo,renda,comprovante_ou_declaracao_pensao,recebe_pensao,condicional,INT-DOC-000300,ok,media_2025-07_a_2025-09,420.00,420.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0031,dossie_completo,INT-SYN-0031-M1,candidato,24,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000301,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0031,dossie_completo,INT-SYN-0031-M2,responsavel,37,assalariado,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000302,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0031,dossie_completo,INT-SYN-0031-M2,responsavel,37,assalariado,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000303,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0031,dossie_completo,INT-SYN-0031-M2,responsavel,37,assalariado,moradia,comprovante_financiamento_ultimo_mes,moradia_financiada,condicional,INT-DOC-000304,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0031,dossie_completo,INT-SYN-0031-M2,responsavel,37,assalariado,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000305,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0031,dossie_completo,INT-SYN-0031-M2,responsavel,37,assalariado,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000306,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0031,dossie_completo,INT-SYN-0031-M2,responsavel,37,assalariado,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000307,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0031,dossie_completo,INT-SYN-0031-M2,responsavel,37,assalariado,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000308,ok,2025-07|2025-08|2025-09,1497.00,1497.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0031,dossie_completo,INT-SYN-0031-M2,responsavel,37,assalariado,renda,holerites_3_meses,renda_assalariado,condicional,INT-DOC-000309,ok,2025-07|2025-08|2025-09,1497.00,1497.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0031,dossie_completo,INT-SYN-0031-M2,responsavel,37,assalariado,gastos,comprovantes_saude,gasto_de_saude_declarado,condicional,INT-DOC-000310,ok,media_2025-07_a_2025-09,560.00,560.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0032,documento_faltante,INT-SYN-0032-M1,candidato,17,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000311,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0032,documento_faltante,INT-SYN-0032-M2,responsavel,38,trabalhador_informal,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000312,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0032,documento_faltante,INT-SYN-0032-M2,responsavel,38,trabalhador_informal,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000313,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0032,documento_faltante,INT-SYN-0032-M2,responsavel,38,trabalhador_informal,moradia,declaracao_cessao_imovel,moradia_cedida,condicional,INT-DOC-000314,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0032,documento_faltante,INT-SYN-0032-M2,responsavel,38,trabalhador_informal,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000315,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0032,documento_faltante,INT-SYN-0032-M2,responsavel,38,trabalhador_informal,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000316,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0032,documento_faltante,INT-SYN-0032-M2,responsavel,38,trabalhador_informal,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000317,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0032,documento_faltante,INT-SYN-0032-M2,responsavel,38,trabalhador_informal,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000318,ok,2025-07|2025-08|2025-09,1634.00,1634.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0032,documento_faltante,INT-SYN-0032-M2,responsavel,38,trabalhador_informal,renda,declaracao_trabalho_informal,renda_trabalhador_informal,condicional,ausente,faltante,2025-07|2025-08|2025-09,1634.00,nao_extraido,0.00,solicitar_documento_faltante,sim,confirmado
inteli,graduacao_2026,INT-SYN-0032,documento_faltante,INT-SYN-0032-M2,responsavel,38,trabalhador_informal,gastos,comprovantes_educacao,gasto_de_educacao_declarado,condicional,INT-DOC-000320,ok,media_2025-07_a_2025-09,250.00,250.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0033,arquivo_ilegivel,INT-SYN-0033-M1,candidato,18,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000321,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0033,arquivo_ilegivel,INT-SYN-0033-M2,responsavel,39,mei,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000322,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0033,arquivo_ilegivel,INT-SYN-0033-M2,responsavel,39,mei,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000323,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0033,arquivo_ilegivel,INT-SYN-0033-M2,responsavel,39,mei,moradia,irpf_ou_iptu,moradia_propria,condicional,INT-DOC-000324,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0033,arquivo_ilegivel,INT-SYN-0033-M2,responsavel,39,mei,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000325,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0033,arquivo_ilegivel,INT-SYN-0033-M2,responsavel,39,mei,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000326,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0033,arquivo_ilegivel,INT-SYN-0033-M2,responsavel,39,mei,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000327,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0033,arquivo_ilegivel,INT-SYN-0033-M2,responsavel,39,mei,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000328,ilegivel,2025-07|2025-08|2025-09,1771.00,nao_extraido,0.28,solicitar_arquivo_legivel,sim,confirmado
inteli,graduacao_2026,INT-SYN-0033,arquivo_ilegivel,INT-SYN-0033-M2,responsavel,39,mei,renda,comprovante_mei_e_dasn_simei,renda_mei,condicional,INT-DOC-000329,ok,2025-07|2025-08|2025-09,1771.00,1771.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0033,arquivo_ilegivel,INT-SYN-0033-M2,responsavel,39,mei,patrimonio,crlv_ou_renavam,grupo_possui_veiculo,condicional,INT-DOC-000330,ok,media_2025-07_a_2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0034,periodo_incompleto,INT-SYN-0034-M1,candidato,19,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000331,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0034,periodo_incompleto,INT-SYN-0034-M2,responsavel,40,aposentado,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000332,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0034,periodo_incompleto,INT-SYN-0034-M2,responsavel,40,aposentado,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000333,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0034,periodo_incompleto,INT-SYN-0034-M2,responsavel,40,aposentado,moradia,comprovante_aluguel_ultimo_mes,moradia_alugada,condicional,INT-DOC-000334,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0034,periodo_incompleto,INT-SYN-0034-M2,responsavel,40,aposentado,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000335,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0034,periodo_incompleto,INT-SYN-0034-M2,responsavel,40,aposentado,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000336,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0034,periodo_incompleto,INT-SYN-0034-M2,responsavel,40,aposentado,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000337,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0034,periodo_incompleto,INT-SYN-0034-M2,responsavel,40,aposentado,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000338,periodo_incompleto,2025-07|2025-08|2025-09,1908.00,1908.00,0.89,solicitar_competencias_ausentes,sim,confirmado
inteli,graduacao_2026,INT-SYN-0034,periodo_incompleto,INT-SYN-0034-M2,responsavel,40,aposentado,renda,extrato_beneficio_3_meses,renda_aposentado,condicional,INT-DOC-000339,ok,2025-07|2025-08|2025-09,1908.00,1908.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0034,periodo_incompleto,INT-SYN-0034-M2,responsavel,40,aposentado,renda,comprovante_ou_declaracao_pensao,recebe_pensao,condicional,INT-DOC-000340,ok,media_2025-07_a_2025-09,420.00,420.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0035,valor_divergente,INT-SYN-0035-M1,candidato,20,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000341,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0035,valor_divergente,INT-SYN-0035-M2,responsavel,41,desempregado,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000342,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0035,valor_divergente,INT-SYN-0035-M2,responsavel,41,desempregado,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000343,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0035,valor_divergente,INT-SYN-0035-M2,responsavel,41,desempregado,moradia,comprovante_financiamento_ultimo_mes,moradia_financiada,condicional,INT-DOC-000344,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0035,valor_divergente,INT-SYN-0035-M2,responsavel,41,desempregado,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000345,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0035,valor_divergente,INT-SYN-0035-M2,responsavel,41,desempregado,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000346,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0035,valor_divergente,INT-SYN-0035-M2,responsavel,41,desempregado,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000347,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0035,valor_divergente,INT-SYN-0035-M2,responsavel,41,desempregado,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000348,divergente,2025-07|2025-08|2025-09,2045.00,2695.00,0.93,comparar_declaracao_e_documento,sim,confirmado
inteli,graduacao_2026,INT-SYN-0035,valor_divergente,INT-SYN-0035-M2,responsavel,41,desempregado,renda,rescisao_fgts_ou_declaracao_inatividade,renda_desempregado,condicional,INT-DOC-000349,ok,2025-07|2025-08|2025-09,2045.00,2045.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0035,valor_divergente,INT-SYN-0035-M2,responsavel,41,desempregado,gastos,comprovantes_saude,gasto_de_saude_declarado,condicional,INT-DOC-000350,ok,media_2025-07_a_2025-09,560.00,560.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0036,documento_desatualizado,INT-SYN-0036-M1,candidato,21,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000351,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0036,documento_desatualizado,INT-SYN-0036-M2,responsavel,42,autonomo,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000352,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0036,documento_desatualizado,INT-SYN-0036-M2,responsavel,42,autonomo,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000353,desatualizado,2025-09,nao_se_aplica,nao_se_aplica,0.95,solicitar_documento_atualizado,sim,confirmado
inteli,graduacao_2026,INT-SYN-0036,documento_desatualizado,INT-SYN-0036-M2,responsavel,42,autonomo,moradia,declaracao_cessao_imovel,moradia_cedida,condicional,INT-DOC-000354,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0036,documento_desatualizado,INT-SYN-0036-M2,responsavel,42,autonomo,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000355,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
