instituicao,edicao,candidatura_id,cenario_teste,membro_id,relacao,idade,ocupacao,categoria_documental,tipo_documento,regra_aplicabilidade,obrigatoriedade,arquivo_id,status_documento,competencia,valor_declarado,valor_extraido,confianca_extracao,pendencia_esperada,revisao_humana_esperada,nivel_confirmacao_fonte
bom_aluno_bh,selecao_2026,BOM-SYN-0040,boletim_atual_incompleto,BOM-SYN-0040-M1,candidato,11,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000197,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0040,boletim_atual_incompleto,BOM-SYN-0040-M1,candidato,11,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000198,periodo_incompleto,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.89,solicitar_competencias_ausentes,sim,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0040,boletim_atual_incompleto,BOM-SYN-0040-M2,responsavel,40,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000199,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0040,boletim_atual_incompleto,BOM-SYN-0040-M2,responsavel,40,responsavel_familiar,renda,comprovante_renda_familiar,criterio_de_renda_publicado_documento_nao_enumerado,a_validar,BOM-DOC-000200,ok,periodo_a_validar,2730.00,2730.00,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0041,renda_declarada_divergente,BOM-SYN-0041-M1,candidato,12,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000201,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0041,renda_declarada_divergente,BOM-SYN-0041-M1,candidato,12,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000202,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0041,renda_declarada_divergente,BOM-SYN-0041-M1,candidato,12,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000203,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0041,renda_declarada_divergente,BOM-SYN-0041-M2,responsavel,41,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000204,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0041,renda_declarada_divergente,BOM-SYN-0041-M2,responsavel,41,responsavel_familiar,renda,comprovante_renda_familiar,criterio_de_renda_publicado_documento_nao_enumerado,a_validar,BOM-DOC-000205,divergente,periodo_a_validar,2867.00,3517.00,0.93,comparar_declaracao_e_documento,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0042,cadunico_desatualizado,BOM-SYN-0042-M1,candidato,11,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000206,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0042,cadunico_desatualizado,BOM-SYN-0042-M1,candidato,11,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000207,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0042,cadunico_desatualizado,BOM-SYN-0042-M1,candidato,11,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000208,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0042,cadunico_desatualizado,BOM-SYN-0042-M2,responsavel,42,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000209,desatualizado,atual,nao_se_aplica,nao_se_aplica,0.95,solicitar_documento_atualizado,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0042,cadunico_desatualizado,BOM-SYN-0042-M2,responsavel,42,responsavel_familiar,identificacao,rg_cpf_responsavel,lista_detalhada_nao_publicada,a_validar,BOM-DOC-000210,ok,periodo_a_validar,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0043,inscricao_inicial_completa,BOM-SYN-0043-M1,candidato,12,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000211,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0043,inscricao_inicial_completa,BOM-SYN-0043-M1,candidato,12,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000212,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0043,inscricao_inicial_completa,BOM-SYN-0043-M1,candidato,12,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000213,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0043,inscricao_inicial_completa,BOM-SYN-0043-M2,responsavel,43,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000214,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0043,inscricao_inicial_completa,BOM-SYN-0043-M2,responsavel,43,responsavel_familiar,residencia,comprovante_endereco,lista_detalhada_nao_publicada,a_validar,BOM-DOC-000215,ok,periodo_a_validar,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0044,boletim_atual_faltante,BOM-SYN-0044-M1,candidato,11,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000216,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0044,boletim_atual_faltante,BOM-SYN-0044-M1,candidato,11,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000217,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0044,boletim_atual_faltante,BOM-SYN-0044-M1,candidato,11,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,ausente,faltante,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.00,solicitar_documento_faltante,sim,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0044,boletim_atual_faltante,BOM-SYN-0044-M2,responsavel,44,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000219,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0044,boletim_atual_faltante,BOM-SYN-0044-M2,responsavel,44,responsavel_familiar,renda,comprovante_renda_familiar,criterio_de_renda_publicado_documento_nao_enumerado,a_validar,BOM-DOC-000220,ok,periodo_a_validar,3278.00,3278.00,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0045,boletim_anterior_ilegivel,BOM-SYN-0045-M1,candidato,12,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000221,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0045,boletim_anterior_ilegivel,BOM-SYN-0045-M1,candidato,12,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000222,ilegivel,2025,nao_se_aplica,nao_se_aplica,0.28,solicitar_arquivo_legivel,sim,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0045,boletim_anterior_ilegivel,BOM-SYN-0045-M1,candidato,12,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000223,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0045,boletim_anterior_ilegivel,BOM-SYN-0045-M2,responsavel,45,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000224,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0045,boletim_anterior_ilegivel,BOM-SYN-0045-M1,candidato,12,estudante,identificacao,certidao_ou_rg_candidato,lista_detalhada_nao_publicada,a_validar,BOM-DOC-000225,ok,periodo_a_validar,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0046,boletim_atual_incompleto,BOM-SYN-0046-M1,candidato,11,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000226,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0046,boletim_atual_incompleto,BOM-SYN-0046-M1,candidato,11,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000227,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0046,boletim_atual_incompleto,BOM-SYN-0046-M1,candidato,11,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000228,periodo_incompleto,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.89,solicitar_competencias_ausentes,sim,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0046,boletim_atual_incompleto,BOM-SYN-0046-M2,responsavel,46,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000229,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0046,boletim_atual_incompleto,BOM-SYN-0046-M2,responsavel,46,responsavel_familiar,identificacao,rg_cpf_responsavel,lista_detalhada_nao_publicada,a_validar,BOM-DOC-000230,ok,periodo_a_validar,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0047,renda_declarada_divergente,BOM-SYN-0047-M1,candidato,12,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000231,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0047,renda_declarada_divergente,BOM-SYN-0047-M1,candidato,12,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000232,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0047,renda_declarada_divergente,BOM-SYN-0047-M1,candidato,12,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000233,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0047,renda_declarada_divergente,BOM-SYN-0047-M2,responsavel,47,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000234,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0047,renda_declarada_divergente,BOM-SYN-0047-M2,responsavel,47,responsavel_familiar,renda,comprovante_renda_familiar,criterio_de_renda_publicado_documento_nao_enumerado,a_validar,BOM-DOC-000235,divergente,periodo_a_validar,3689.00,4339.00,0.93,comparar_declaracao_e_documento,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0048,cadunico_desatualizado,BOM-SYN-0048-M1,candidato,11,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000236,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0048,cadunico_desatualizado,BOM-SYN-0048-M1,candidato,11,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000237,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0048,cadunico_desatualizado,BOM-SYN-0048-M1,candidato,11,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000238,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0048,cadunico_desatualizado,BOM-SYN-0048-M2,responsavel,48,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000239,desatualizado,atual,nao_se_aplica,nao_se_aplica,0.95,solicitar_documento_atualizado,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0048,cadunico_desatualizado,BOM-SYN-0048-M2,responsavel,48,responsavel_familiar,renda,comprovante_renda_familiar,criterio_de_renda_publicado_documento_nao_enumerado,a_validar,BOM-DOC-000240,ok,periodo_a_validar,3826.00,3826.00,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0049,inscricao_inicial_completa,BOM-SYN-0049-M1,candidato,12,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000241,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0049,inscricao_inicial_completa,BOM-SYN-0049-M1,candidato,12,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000242,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0049,inscricao_inicial_completa,BOM-SYN-0049-M1,candidato,12,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000243,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0049,inscricao_inicial_completa,BOM-SYN-0049-M2,responsavel,49,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000244,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0049,inscricao_inicial_completa,BOM-SYN-0049-M1,candidato,12,estudante,identificacao,certidao_ou_rg_candidato,lista_detalhada_nao_publicada,a_validar,BOM-DOC-000245,ok,periodo_a_validar,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0050,boletim_atual_faltante,BOM-SYN-0050-M1,candidato,11,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000246,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0050,boletim_atual_faltante,BOM-SYN-0050-M1,candidato,11,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000247,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0050,boletim_atual_faltante,BOM-SYN-0050-M1,candidato,11,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,ausente,faltante,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.00,solicitar_documento_faltante,sim,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0050,boletim_atual_faltante,BOM-SYN-0050-M2,responsavel,50,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000249,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0050,boletim_atual_faltante,BOM-SYN-0050-M2,responsavel,50,responsavel_familiar,identificacao,rg_cpf_responsavel,lista_detalhada_nao_publicada,a_validar,BOM-DOC-000250,ok,periodo_a_validar,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0051,boletim_anterior_ilegivel,BOM-SYN-0051-M1,candidato,12,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000251,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0051,boletim_anterior_ilegivel,BOM-SYN-0051-M1,candidato,12,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000252,ilegivel,2025,nao_se_aplica,nao_se_aplica,0.28,solicitar_arquivo_legivel,sim,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0051,boletim_anterior_ilegivel,BOM-SYN-0051-M1,candidato,12,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000253,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0051,boletim_anterior_ilegivel,BOM-SYN-0051-M2,responsavel,51,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000254,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0051,boletim_anterior_ilegivel,BOM-SYN-0051-M2,responsavel,51,responsavel_familiar,residencia,comprovante_endereco,lista_detalhada_nao_publicada,a_validar,BOM-DOC-000255,ok,periodo_a_validar,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0052,boletim_atual_incompleto,BOM-SYN-0052-M1,candidato,11,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000256,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0052,boletim_atual_incompleto,BOM-SYN-0052-M1,candidato,11,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000257,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0052,boletim_atual_incompleto,BOM-SYN-0052-M1,candidato,11,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000258,periodo_incompleto,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.89,solicitar_competencias_ausentes,sim,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0052,boletim_atual_incompleto,BOM-SYN-0052-M2,responsavel,52,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000259,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0052,boletim_atual_incompleto,BOM-SYN-0052-M2,responsavel,52,responsavel_familiar,renda,comprovante_renda_familiar,criterio_de_renda_publicado_documento_nao_enumerado,a_validar,BOM-DOC-000260,ok,periodo_a_validar,4374.00,4374.00,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0053,renda_declarada_divergente,BOM-SYN-0053-M1,candidato,12,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000261,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0053,renda_declarada_divergente,BOM-SYN-0053-M1,candidato,12,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000262,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0053,renda_declarada_divergente,BOM-SYN-0053-M1,candidato,12,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000263,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0053,renda_declarada_divergente,BOM-SYN-0053-M2,responsavel,53,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000264,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0053,renda_declarada_divergente,BOM-SYN-0053-M2,responsavel,53,responsavel_familiar,renda,comprovante_renda_familiar,criterio_de_renda_publicado_documento_nao_enumerado,a_validar,BOM-DOC-000265,divergente,periodo_a_validar,4511.00,5161.00,0.93,comparar_declaracao_e_documento,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0054,cadunico_desatualizado,BOM-SYN-0054-M1,candidato,11,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000266,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0054,cadunico_desatualizado,BOM-SYN-0054-M1,candidato,11,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000267,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0054,cadunico_desatualizado,BOM-SYN-0054-M1,candidato,11,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000268,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0054,cadunico_desatualizado,BOM-SYN-0054-M2,responsavel,54,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000269,desatualizado,atual,nao_se_aplica,nao_se_aplica,0.95,solicitar_documento_atualizado,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0054,cadunico_desatualizado,BOM-SYN-0054-M2,responsavel,54,responsavel_familiar,identificacao,rg_cpf_responsavel,lista_detalhada_nao_publicada,a_validar,BOM-DOC-000270,ok,periodo_a_validar,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0055,inscricao_inicial_completa,BOM-SYN-0055-M1,candidato,12,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000271,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0055,inscricao_inicial_completa,BOM-SYN-0055-M1,candidato,12,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000272,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0055,inscricao_inicial_completa,BOM-SYN-0055-M1,candidato,12,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000273,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0055,inscricao_inicial_completa,BOM-SYN-0055-M2,responsavel,55,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000274,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0055,inscricao_inicial_completa,BOM-SYN-0055-M2,responsavel,55,responsavel_familiar,residencia,comprovante_endereco,lista_detalhada_nao_publicada,a_validar,BOM-DOC-000275,ok,periodo_a_validar,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0056,boletim_atual_faltante,BOM-SYN-0056-M1,candidato,11,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000276,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0056,boletim_atual_faltante,BOM-SYN-0056-M1,candidato,11,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000277,ok,2025,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0056,boletim_atual_faltante,BOM-SYN-0056-M1,candidato,11,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,ausente,faltante,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.00,solicitar_documento_faltante,sim,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0056,boletim_atual_faltante,BOM-SYN-0056-M2,responsavel,56,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000279,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
bom_aluno_bh,selecao_2026,BOM-SYN-0056,boletim_atual_faltante,BOM-SYN-0056-M2,responsavel,56,responsavel_familiar,renda,comprovante_renda_familiar,criterio_de_renda_publicado_documento_nao_enumerado,a_validar,BOM-DOC-000280,ok,periodo_a_validar,4922.00,4922.00,0.97,nenhuma,sim,hipotese
bom_aluno_bh,selecao_2026,BOM-SYN-0057,boletim_anterior_ilegivel,BOM-SYN-0057-M1,candidato,12,estudante,inscricao,ficha_inscricao,todo_candidato,obrigatorio,BOM-DOC-000281,ok,2026,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0057,boletim_anterior_ilegivel,BOM-SYN-0057-M1,candidato,12,estudante,escolar,boletim_ano_anterior,todo_candidato,obrigatorio,BOM-DOC-000282,ilegivel,2025,nao_se_aplica,nao_se_aplica,0.28,solicitar_arquivo_legivel,sim,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0057,boletim_anterior_ilegivel,BOM-SYN-0057-M1,candidato,12,estudante,escolar,boletim_ano_atual,todo_candidato,obrigatorio,BOM-DOC-000283,ok,2026_bimestres_disponiveis,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
bom_aluno_bh,selecao_2026,BOM-SYN-0057,boletim_anterior_ilegivel,BOM-SYN-0057-M2,responsavel,57,responsavel_familiar,cadastro_social,folha_resumo_cadunico,familia_inscrita_no_cadunico,preferencial,BOM-DOC-000284,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,sim,parcial
